campaign,day_since_install,active_users,ad_revenue,iap_revenue,time_spent_min,installs,retention_rate,arpdau
ASA_Broad_Card,31,18,3.265,0.0,22.02722222222222,479,0.037578288100208766,0.1813888888888889
ASA_Broad_Card,32,12,2.85,0.0,27.91,479,0.025052192066805846,0.23750000000000002
ASA_Broad_Card,33,17,3.283,0.0,25.261176470588236,479,0.03549060542797495,0.19311764705882353
ASA_Broad_Card,34,13,2.5060000000000002,8.535904510064412,25.805384615384618,479,0.027139874739039668,0.8493772700049548
ASA_Broad_Card,35,19,4.819,0.0,31.97842105263158,479,0.03966597077244259,0.25363157894736843
ASA_Broad_Card,36,17,3.349,0.0,22.89294117647059,479,0.03549060542797495,0.197
ASA_Broad_Card,37,10,1.4,0.0,17.47,479,0.020876826722338204,0.13999999999999999
ASA_Broad_Card,38,18,2.638,0.0,17.80777777777778,479,0.037578288100208766,0.14655555555555555
ASA_Broad_Card,39,12,2.575,0.0,27.833333333333332,479,0.025052192066805846,0.21458333333333335
ASA_Broad_Card,40,13,3.094,0.0,30.706153846153846,479,0.027139874739039668,0.238
ASA_Broad_Card,41,17,4.18,0.0,29.496470588235294,479,0.03549060542797495,0.24588235294117644
ASA_Broad_Card,42,9,1.185,0.0,19.256666666666668,479,0.018789144050104383,0.13166666666666668
ASA_Broad_Card,43,7,2.793,0.0,51.839999999999996,479,0.014613778705636743,0.399
ASA_Broad_Card,44,6,2.129,0.0,36.57333333333333,479,0.012526096033402923,0.35483333333333333
ASA_Broad_Card,45,21,3.931,0.0,25.786666666666665,479,0.04384133611691023,0.18719047619047618
ASA_Broad_Card,46,14,1.842,0.0,19.797857142857143,479,0.029227557411273485,0.1315714285714286
ASA_Broad_Card,47,11,1.275,0.0,15.105454545454545,479,0.022964509394572025,0.1159090909090909
ASA_Broad_Card,48,9,1.681,0.0,20.993333333333332,479,0.018789144050104383,0.1867777777777778
ASA_Broad_Card,49,7,0.986,0.0,17.63,479,0.014613778705636743,0.14085714285714285
ASA_Broad_Card,50,12,2.1029999999999998,0.0,23.74,479,0.025052192066805846,0.17525
ASA_Broad_Card,51,11,1.473,0.0,19.01,479,0.022964509394572025,0.13390909090909092
ASA_Broad_Card,52,7,0.958,0.0,17.822857142857142,479,0.014613778705636743,0.13685714285714284
ASA_Broad_Card,53,7,1.311,0.0,21.8,479,0.014613778705636743,0.18728571428571428
ASA_Broad_Card,54,5,1.347,0.0,30.356,479,0.010438413361169102,0.2694
ASA_Broad_Card,55,7,1.568,0.0,24.37142857142857,479,0.014613778705636743,0.224
ASA_Broad_Card,56,7,1.769,0.0,26.712857142857143,479,0.014613778705636743,0.2527142857142857
ASA_Broad_Card,57,8,1.682,0.0,26.0225,479,0.016701461377870562,0.21025
ASA_Broad_Card,58,8,1.059,0.0,16.56125,479,0.016701461377870562,0.132375
ASA_Broad_Card,59,5,1.29,0.0,27.162,479,0.010438413361169102,0.258
ASA_Broad_Card,60,7,1.062,0.0,20.464285714285715,479,0.014613778705636743,0.15171428571428572
ASA_Broad_Card,61,2,0.108,0.0,7.33,479,0.0041753653444676405,0.054
ASA_Broad_Card,62,6,1.333,0.0,28.608333333333334,479,0.012526096033402923,0.22216666666666665
ASA_Broad_Card,63,10,2.375,0.0,29.451999999999998,479,0.020876826722338204,0.2375
ASA_Broad_Card,64,6,1.2489999999999999,0.0,22.001666666666665,479,0.012526096033402923,0.20816666666666664
ASA_Broad_Card,65,7,1.32,0.0,20.330000000000002,479,0.014613778705636743,0.18857142857142858
ASA_Broad_Card,66,10,1.291,0.0,18.018,479,0.020876826722338204,0.1291
ASA_Broad_Card,67,6,1.28,0.0,23.596666666666668,479,0.012526096033402923,0.21333333333333335
ASA_Broad_Card,68,5,0.99,0.0,23.088,479,0.010438413361169102,0.198
ASA_Broad_Card,69,6,0.655,0.0,15.594999999999999,479,0.012526096033402923,0.10916666666666668
ASA_Broad_Card,70,1,0.124,0.0,23.54,479,0.0020876826722338203,0.124
ASA_Broad_Card,71,4,0.921,0.0,31.7275,479,0.008350730688935281,0.23025
ASA_Broad_Card,72,5,0.649,0.0,18.32,479,0.010438413361169102,0.1298
ASA_Broad_Card,73,7,1.353,0.0,26.63,479,0.014613778705636743,0.19328571428571428
ASA_Broad_Card,74,4,0.629,0.0,24.939999999999998,479,0.008350730688935281,0.15725
ASA_Broad_Card,75,3,0.378,0.0,17.006666666666664,479,0.006263048016701462,0.126
ASA_Broad_Card,76,4,0.741,0.0,26.8975,479,0.008350730688935281,0.18525
ASA_Broad_Card,77,3,0.923,0.0,36.39666666666667,479,0.006263048016701462,0.3076666666666667
ASA_Broad_Card,78,6,1.111,0.0,21.311666666666667,479,0.012526096033402923,0.18516666666666667
ASA_Broad_Card,79,6,1.206,0.0,26.439999999999998,479,0.012526096033402923,0.20099999999999998
ASA_Broad_Card,80,2,0.1,0.0,6.050000000000001,479,0.0041753653444676405,0.05
ASA_Broad_Card,81,3,0.311,0.0,15.326666666666668,479,0.006263048016701462,0.10366666666666667
ASA_Broad_Card,82,3,0.562,0.0,23.49,479,0.006263048016701462,0.18733333333333335
ASA_Broad_Card,83,3,0.93,0.0,33.85666666666666,479,0.006263048016701462,0.31
ASA_Broad_Card,84,1,0.258,0.0,29.26,479,0.0020876826722338203,0.258
ASA_Broad_Card,85,2,0.586,0.0,41.215,479,0.0041753653444676405,0.293
ASA_Broad_Card,86,4,0.41100000000000003,0.0,13.649999999999999,479,0.008350730688935281,0.10275000000000001
ASA_Broad_Card,87,1,0.064,0.0,19.09,479,0.0020876826722338203,0.064
ASA_Broad_Card,89,2,0.247,0.0,16.1,479,0.0041753653444676405,0.1235
ASA_Broad_Card,90,4,0.731,0.0,20.045,479,0.008350730688935281,0.18275
ASA_Discovery,0,392,82.215,50.106357585505236,25.604948979591835,458,0.8558951965065502,0.337554483636493
ASA_Discovery,1,145,31.119,7.6600984917645105,26.95848275862069,458,0.3165938864628821,0.26744205856389314
ASA_Discovery,2,129,24.934,5.962316483606553,23.76248062015504,458,0.2816593886462882,0.23950632933028337
ASA_Discovery,3,106,19.327,0.8459004469433202,23.350283018867927,458,0.2314410480349345,0.19031038157493702
ASA_Discovery,4,82,18.581,3.3921462367323043,25.653048780487808,458,0.17903930131004367,0.26796519800893054
ASA_Discovery,5,82,16.593,12.346728745788866,26.229756097560976,458,0.17903930131004367,0.3529235212901081
ASA_Discovery,6,68,14.06,0.0,23.957205882352945,458,0.14847161572052403,0.20676470588235296
ASA_Discovery,7,56,10.461,0.0,24.02392857142857,458,0.1222707423580786,0.18680357142857143
ASA_Discovery,8,60,10.175,2.5462457897889843,21.0025,458,0.13100436681222707,0.21202076316314974
ASA_Discovery,9,48,8.82,0.0,23.165625000000002,458,0.10480349344978165,0.18375
ASA_Discovery,10,40,7.202,0.0,21.88425,458,0.08733624454148471,0.18005
ASA_Discovery,11,42,7.178,0.0,20.610714285714284,458,0.09170305676855896,0.1709047619047619
ASA_Discovery,12,34,5.643,0.0,21.878529411764706,458,0.07423580786026202,0.16597058823529412
ASA_Discovery,13,35,6.774,0.0,23.708,458,0.07641921397379912,0.19354285714285716
ASA_Discovery,14,32,6.164,0.0,25.180625,458,0.06986899563318777,0.192625
ASA_Discovery,15,35,6.449,0.0,24.281142857142857,458,0.07641921397379912,0.18425714285714284
ASA_Discovery,16,27,6.467,0.0,28.41148148148148,458,0.05895196506550218,0.2395185185185185
ASA_Discovery,17,29,5.17,0.0,21.40310344827586,458,0.06331877729257641,0.1782758620689655
ASA_Discovery,18,22,3.671,4.2636800305526945,19.216363636363635,458,0.048034934497816595,0.36066727411603156
ASA_Discovery,19,32,5.958,0.0,22.8009375,458,0.06986899563318777,0.1861875
ASA_Discovery,20,28,4.838,0.0,20.915,458,0.0611353711790393,0.1727857142857143
ASA_Discovery,21,20,4.231,0.0,26.389499999999998,458,0.043668122270742356,0.21155
ASA_Discovery,22,29,6.0440000000000005,0.0,25.68206896551724,458,0.06331877729257641,0.2084137931034483
ASA_Discovery,23,24,4.947,0.0,25.647499999999997,458,0.05240174672489083,0.206125
ASA_Discovery,24,22,4.224,8.535904510064412,24.597272727272728,458,0.048034934497816595,0.5799956595483824
ASA_Discovery,25,18,3.575,0.0,24.763333333333335,458,0.039301310043668124,0.19861111111111113
ASA_Discovery,26,24,4.592,0.0,25.1725,458,0.05240174672489083,0.19133333333333333
ASA_Discovery,27,18,3.776,0.0,25.760555555555555,458,0.039301310043668124,0.20977777777777776
ASA_Discovery,28,17,3.6910000000000003,0.0,27.57529411764706,458,0.03711790393013101,0.21711764705882355
ASA_Discovery,29,18,3.4130000000000003,4.2636800305526945,23.27111111111111,458,0.039301310043668124,0.42648222391959417
ASA_Discovery,30,15,4.868,0.0,40.17266666666667,458,0.03275109170305677,0.32453333333333334
ASA_Discovery,31,18,3.613,0.0,25.827777777777776,458,0.039301310043668124,0.20072222222222222
ASA_Discovery,32,15,2.813,0.0,24.476,458,0.03275109170305677,0.18753333333333336
ASA_Discovery,33,14,3.083,0.0,27.895000000000003,458,0.03056768558951965,0.22021428571428572
ASA_Discovery,34,12,2.199,0.0,25.099166666666665,458,0.026200873362445413,0.18325
ASA_Discovery,35,14,2.277,0.0,19.24285714285714,458,0.03056768558951965,0.16264285714285714
ASA_Discovery,36,8,1.69,0.8459004469433202,31.8075,458,0.017467248908296942,0.31698755586791505
ASA_Discovery,37,17,3.495,0.0,22.768823529411765,458,0.03711790393013101,0.20558823529411765
ASA_Discovery,38,21,4.701,0.0,29.62142857142857,458,0.04585152838427948,0.22385714285714284
ASA_Discovery,39,9,2.902,0.0,35.38777777777778,458,0.019650655021834062,0.3224444444444445
ASA_Discovery,40,12,3.2359999999999998,0.0,29.924166666666668,458,0.026200873362445413,0.26966666666666667
ASA_Discovery,41,7,1.274,0.0,23.97714285714286,458,0.015283842794759825,0.182
ASA_Discovery,42,11,2.657,0.0,29.127272727272725,458,0.024017467248908297,0.24154545454545454
ASA_Discovery,43,9,1.772,0.0,31.36444444444444,458,0.019650655021834062,0.1968888888888889
ASA_Discovery,44,15,2.847,0.0,22.793999999999997,458,0.03275109170305677,0.1898
ASA_Discovery,45,13,2.576,0.0,25.52769230769231,458,0.028384279475982533,0.19815384615384615
ASA_Discovery,46,7,1.248,0.0,24.374285714285715,458,0.015283842794759825,0.1782857142857143
ASA_Discovery,47,13,2.592,0.0,26.246153846153845,458,0.028384279475982533,0.19938461538461538
ASA_Discovery,48,7,1.304,0.0,22.532857142857143,458,0.015283842794759825,0.1862857142857143
ASA_Discovery,49,3,0.438,1.7003453428456639,23.30333333333333,458,0.006550218340611353,0.7127817809485547
ASA_Discovery,50,5,0.709,0.0,19.808,458,0.010917030567685589,0.14179999999999998
ASA_Discovery,51,6,0.915,0.0,21.578333333333333,458,0.013100436681222707,0.1525
ASA_Discovery,52,5,0.634,0.0,20.878,458,0.010917030567685589,0.1268
ASA_Discovery,53,5,1.208,0.0,29.983999999999998,458,0.010917030567685589,0.24159999999999998
ASA_Discovery,54,7,1.9020000000000001,0.0,35.441428571428574,458,0.015283842794759825,0.27171428571428574
ASA_Discovery,55,10,2.333,0.0,26.232,458,0.021834061135371178,0.2333
ASA_Discovery,56,9,2.72,0.0,32.79444444444445,458,0.019650655021834062,0.3022222222222222
ASA_Discovery,57,3,0.672,0.0,28.916666666666668,458,0.006550218340611353,0.224
ASA_Discovery,58,5,0.743,0.0,17.782,458,0.010917030567685589,0.1486
ASA_Discovery,59,5,1.068,0.0,30.02,458,0.010917030567685589,0.2136
ASA_Discovery,60,4,0.751,0.0,21.24,458,0.008733624454148471,0.18775
ASA_Discovery,61,3,0.726,0.0,29.14,458,0.006550218340611353,0.242
ASA_Discovery,62,9,1.645,0.0,25.055555555555557,458,0.019650655021834062,0.1827777777777778
ASA_Discovery,63,5,1.022,0.0,27.708,458,0.010917030567685589,0.2044
ASA_Discovery,64,7,1.215,0.0,20.55,458,0.015283842794759825,0.17357142857142857
ASA_Discovery,65,5,0.933,0.0,18.848,458,0.010917030567685589,0.18660000000000002
ASA_Discovery,66,8,1.429,0.0,24.63,458,0.017467248908296942,0.178625
ASA_Discovery,67,3,0.33,0.0,17.656666666666666,458,0.006550218340611353,0.11
ASA_Discovery,68,6,1.2570000000000001,0.0,26.24,458,0.013100436681222707,0.20950000000000002
ASA_Discovery,69,4,0.954,0.0,29.22,458,0.008733624454148471,0.2385
ASA_Discovery,70,4,0.417,0.0,12.9225,458,0.008733624454148471,0.10425
ASA_Discovery,71,2,0.66,0.0,37.16,458,0.004366812227074236,0.33
ASA_Discovery,72,5,1.161,0.0,29.01,458,0.010917030567685589,0.23220000000000002
ASA_Discovery,73,2,0.40900000000000003,0.0,33.585,458,0.004366812227074236,0.20450000000000002
ASA_Discovery,74,5,0.6559999999999999,0.0,16.080000000000002,458,0.010917030567685589,0.13119999999999998
ASA_Discovery,75,4,0.582,0.0,22.1925,458,0.008733624454148471,0.1455
ASA_Discovery,76,2,0.54,0.0,24.22,458,0.004366812227074236,0.27
ASA_Discovery,78,1,0.102,0.0,10.52,458,0.002183406113537118,0.102
ASA_Discovery,79,4,0.431,0.0,19.335,458,0.008733624454148471,0.10775
ASA_Discovery,80,5,0.45499999999999996,0.0,12.294,458,0.010917030567685589,0.091
ASA_Discovery,81,1,0.402,0.0,39.29,458,0.002183406113537118,0.402
ASA_Discovery,83,2,0.421,0.0,23.495,458,0.004366812227074236,0.2105
ASA_Discovery,84,3,0.487,0.0,17.400000000000002,458,0.006550218340611353,0.16233333333333333
ASA_Discovery,85,1,0.183,0.0,36.87,458,0.002183406113537118,0.183
ASA_Discovery,86,5,0.691,0.0,17.568,458,0.010917030567685589,0.1382
ASA_Discovery,87,4,0.653,0.0,19.1775,458,0.008733624454148471,0.16325
ASA_Discovery,88,1,0.1,0.0,10.18,458,0.002183406113537118,0.1
ASA_Discovery,89,2,0.41300000000000003,0.0,36.14,458,0.004366812227074236,0.20650000000000002
ASA_Discovery,90,3,1.236,0.0,48.796666666666674,458,0.006550218340611353,0.412
ASA_Exact_Solitaire,0,390,77.362,35.608136591834274,24.794923076923077,450,0.8666666666666667,0.28966701690213914
ASA_Exact_Solitaire,1,175,34.705,14.495657658983259,24.71531428571429,450,0.3888888888888889,0.28114661519419004
ASA_Exact_Solitaire,2,122,24.304,0.8459004469433202,24.729508196721312,450,0.27111111111111114,0.20614672497494524
ASA_Exact_Solitaire,3,100,20.477,0.0,24.3379,450,0.2222222222222222,0.20477
ASA_Exact_Solitaire,4,73,13.779,0.8459004469433202,23.438219178082193,450,0.1622222222222222,0.20034110201292218
ASA_Exact_Solitaire,5,62,12.386,5.964025373398358,24.63290322580645,450,0.13777777777777778,0.29596815118384445
ASA_Exact_Solitaire,6,78,15.882,6.395520045829042,24.868846153846153,450,0.17333333333333334,0.2856092313567826
ASA_Exact_Solitaire,7,56,12.277,5.1095804774960145,27.9775,450,0.12444444444444444,0.3104746513838574
ASA_Exact_Solitaire,8,47,9.173,0.0,24.250425531914892,450,0.10444444444444445,0.19517021276595745
ASA_Exact_Solitaire,9,52,11.161999999999999,0.0,26.331923076923076,450,0.11555555555555555,0.21465384615384614
ASA_Exact_Solitaire,10,41,8.059,4.2636800305526945,23.617073170731707,450,0.09111111111111111,0.300553171476895
ASA_Exact_Solitaire,11,45,9.185,6.395520045829042,25.90977777777778,450,0.1,0.346233778796201
ASA_Exact_Solitaire,12,44,12.02,2.5505180142684956,32.882045454545455,450,0.09777777777777778,0.33114813668792037
ASA_Exact_Solitaire,13,45,7.446,0.0,22.061333333333334,450,0.1,0.16546666666666665
ASA_Exact_Solitaire,14,30,5.274,0.0,22.308,450,0.06666666666666667,0.1758
ASA_Exact_Solitaire,15,32,6.099,0.0,22.856875000000002,450,0.07111111111111111,0.19059375
ASA_Exact_Solitaire,16,31,8.008,2.5505180142684956,32.43516129032258,450,0.06888888888888889,0.3405973552989837
ASA_Exact_Solitaire,17,23,4.76,0.0,25.66391304347826,450,0.051111111111111114,0.20695652173913043
ASA_Exact_Solitaire,18,34,7.526,0.0,28.654705882352943,450,0.07555555555555556,0.22135294117647059
ASA_Exact_Solitaire,19,34,7.243,0.0,25.37764705882353,450,0.07555555555555556,0.21302941176470588
ASA_Exact_Solitaire,20,16,4.5569999999999995,0.0,33.12125,450,0.035555555555555556,0.28481249999999997
ASA_Exact_Solitaire,21,23,5.376,0.0,28.006086956521738,450,0.051111111111111114,0.23373913043478262
ASA_Exact_Solitaire,22,17,2.948,0.0,21.808823529411764,450,0.03777777777777778,0.17341176470588235
ASA_Exact_Solitaire,23,18,2.786,0.0,18.54611111111111,450,0.04,0.1547777777777778
ASA_Exact_Solitaire,24,14,2.931,0.0,23.93285714285714,450,0.03111111111111111,0.20935714285714285
ASA_Exact_Solitaire,25,19,3.365,0.0,20.046315789473685,450,0.042222222222222223,0.17710526315789474
ASA_Exact_Solitaire,26,16,3.238,0.0,26.63875,450,0.035555555555555556,0.202375
ASA_Exact_Solitaire,27,17,3.984,0.0,27.066470588235294,450,0.03777777777777778,0.2343529411764706
ASA_Exact_Solitaire,28,18,3.1390000000000002,0.0,21.418333333333337,450,0.04,0.1743888888888889
ASA_Exact_Solitaire,29,18,3.083,4.2636800305526945,23.37777777777778,450,0.04,0.4081488905862608
ASA_Exact_Solitaire,30,14,2.18,0.0,20.66142857142857,450,0.03111111111111111,0.15571428571428572
ASA_Exact_Solitaire,31,12,2.2039999999999997,0.0,24.46083333333333,450,0.02666666666666667,0.18366666666666664
ASA_Exact_Solitaire,32,12,1.59,0.0,16.333333333333332,450,0.02666666666666667,0.1325
ASA_Exact_Solitaire,33,11,2.569,0.0,28.020000000000003,450,0.024444444444444446,0.23354545454545453
ASA_Exact_Solitaire,34,15,2.657,0.0,20.887999999999998,450,0.03333333333333333,0.17713333333333334
ASA_Exact_Solitaire,35,17,3.562,0.0,26.394705882352945,450,0.03777777777777778,0.20952941176470588
ASA_Exact_Solitaire,36,14,3.734,0.0,30.209285714285716,450,0.03111111111111111,0.26671428571428574
ASA_Exact_Solitaire,37,10,1.34,0.0,16.434,450,0.022222222222222223,0.134
ASA_Exact_Solitaire,38,15,3.8400000000000003,1.2688506704149805,33.498,450,0.03333333333333333,0.3405900446943321
ASA_Exact_Solitaire,39,13,3.764,0.0,33.356153846153845,450,0.028888888888888888,0.2895384615384615
ASA_Exact_Solitaire,40,15,3.988,0.0,31.574666666666666,450,0.03333333333333333,0.26586666666666664
ASA_Exact_Solitaire,41,13,1.61,0.0,18.405384615384616,450,0.028888888888888888,0.12384615384615386
ASA_Exact_Solitaire,42,9,1.635,0.0,24.41444444444444,450,0.02,0.18166666666666667
ASA_Exact_Solitaire,43,15,2.427,0.0,23.27466666666667,450,0.03333333333333333,0.1618
ASA_Exact_Solitaire,44,10,1.317,0.0,18.863999999999997,450,0.022222222222222223,0.13169999999999998
ASA_Exact_Solitaire,45,6,1.29,0.0,29.686666666666667,450,0.013333333333333334,0.215
ASA_Exact_Solitaire,46,9,1.427,0.0,21.223333333333333,450,0.02,0.15855555555555556
ASA_Exact_Solitaire,47,2,0.6839999999999999,0.0,26.23,450,0.0044444444444444444,0.34199999999999997
ASA_Exact_Solitaire,48,5,0.675,0.0,17.204,450,0.011111111111111112,0.135
ASA_Exact_Solitaire,49,11,2.331,2.5505180142684956,28.44090909090909,450,0.024444444444444446,0.4437743649334996
ASA_Exact_Solitaire,50,10,3.076,0.0,39.287,450,0.022222222222222223,0.3076
ASA_Exact_Solitaire,51,10,2.146,0.0,35.346000000000004,450,0.022222222222222223,0.21459999999999999
ASA_Exact_Solitaire,52,5,1.286,0.0,35.668,450,0.011111111111111112,0.2572
ASA_Exact_Solitaire,53,3,0.882,0.0,34.733333333333334,450,0.006666666666666667,0.294
ASA_Exact_Solitaire,54,7,1.722,0.0,25.06714285714286,450,0.015555555555555555,0.246
ASA_Exact_Solitaire,55,9,2.018,0.0,25.577777777777776,450,0.02,0.2242222222222222
ASA_Exact_Solitaire,56,8,1.061,0.0,16.11,450,0.017777777777777778,0.132625
ASA_Exact_Solitaire,57,7,1.164,0.0,18.56714285714286,450,0.015555555555555555,0.1662857142857143
ASA_Exact_Solitaire,58,4,0.9470000000000001,0.0,26.775,450,0.008888888888888889,0.23675000000000002
ASA_Exact_Solitaire,59,6,0.9359999999999999,0.0,18.653333333333332,450,0.013333333333333334,0.156
ASA_Exact_Solitaire,61,6,1.6139999999999999,0.0,28.001666666666665,450,0.013333333333333334,0.26899999999999996
ASA_Exact_Solitaire,62,8,2.113,0.0,28.06625,450,0.017777777777777778,0.264125
ASA_Exact_Solitaire,63,5,1.374,0.0,32.914,450,0.011111111111111112,0.27480000000000004
ASA_Exact_Solitaire,64,7,0.901,0.0,19.914285714285715,450,0.015555555555555555,0.12871428571428573
ASA_Exact_Solitaire,65,6,1.588,0.0,38.903333333333336,450,0.013333333333333334,0.26466666666666666
ASA_Exact_Solitaire,66,14,3.254,0.0,26.470000000000002,450,0.03111111111111111,0.23242857142857143
ASA_Exact_Solitaire,67,7,1.2289999999999999,0.0,22.37,450,0.015555555555555555,0.17557142857142854
ASA_Exact_Solitaire,68,7,1.385,0.0,19.694285714285716,450,0.015555555555555555,0.19785714285714287
ASA_Exact_Solitaire,69,2,0.714,0.0,36.395,450,0.0044444444444444444,0.357
ASA_Exact_Solitaire,70,6,1.8099999999999998,2.5505180142684956,32.855,450,0.013333333333333334,0.7267530023780826
ASA_Exact_Solitaire,71,4,1.412,0.0,44.98,450,0.008888888888888889,0.353
ASA_Exact_Solitaire,72,4,2.15,0.0,76.3875,450,0.008888888888888889,0.5375
ASA_Exact_Solitaire,73,6,1.346,0.0,29.355,450,0.013333333333333334,0.22433333333333336
ASA_Exact_Solitaire,74,4,1.54,0.0,50.1325,450,0.008888888888888889,0.385
ASA_Exact_Solitaire,75,6,1.016,0.0,21.653333333333336,450,0.013333333333333334,0.16933333333333334
ASA_Exact_Solitaire,76,4,0.629,0.0,19.865000000000002,450,0.008888888888888889,0.15725
ASA_Exact_Solitaire,77,4,1.02,0.0,28.810000000000002,450,0.008888888888888889,0.255
ASA_Exact_Solitaire,78,6,1.096,0.0,25.498333333333335,450,0.013333333333333334,0.18266666666666667
ASA_Exact_Solitaire,79,3,0.731,0.0,25.786666666666665,450,0.006666666666666667,0.24366666666666667
ASA_Exact_Solitaire,80,7,2.414,0.0,41.94571428571429,450,0.015555555555555555,0.34485714285714286
ASA_Exact_Solitaire,81,6,1.351,0.0,25.810000000000002,450,0.013333333333333334,0.22516666666666665
ASA_Exact_Solitaire,82,1,0.324,0.0,35.59,450,0.0022222222222222222,0.324
ASA_Exact_Solitaire,83,3,0.299,0.0,12.033333333333333,450,0.006666666666666667,0.09966666666666667
ASA_Exact_Solitaire,84,2,0.11499999999999999,0.0,8.585,450,0.0044444444444444444,0.057499999999999996
ASA_Exact_Solitaire,85,2,0.499,0.0,34.84,450,0.0044444444444444444,0.2495
ASA_Exact_Solitaire,86,1,0.0,0.0,5.04,450,0.0022222222222222222,0.0
ASA_Exact_Solitaire,87,1,0.126,0.0,15.94,450,0.0022222222222222222,0.126
ASA_Exact_Solitaire,88,2,0.20400000000000001,0.0,9.075,450,0.0044444444444444444,0.10200000000000001
ASA_Exact_Solitaire,89,3,0.516,0.0,28.67,450,0.006666666666666667,0.17200000000000001
ASA_Exact_Solitaire,90,4,0.584,0.0,20.0675,450,0.008888888888888889,0.146
FB_Interest_Puzzle,0,671,118.585,57.92709171769938,21.958435171385993,763,0.8794233289646134,0.26305825889373974
FB_Interest_Puzzle,1,226,40.569,0.8459004469433202,22.027522123893807,763,0.2961992136304063,0.18325177188912975
FB_Interest_Puzzle,2,152,28.068,14.05818187228126,21.564934210526314,763,0.19921363040629095,0.2771459333702715
FB_Interest_Puzzle,3,126,23.325,23.868918167031968,23.161825396825396,763,0.1651376146788991,0.3745549060875553
FB_Interest_Puzzle,4,116,19.228,13.643776097768622,21.0848275862069,763,0.15203145478374835,0.2833773801531778
FB_Interest_Puzzle,5,77,13.248,0.0,20.38818181818182,763,0.10091743119266056,0.17205194805194804
FB_Interest_Puzzle,6,82,16.592,0.8459004469433202,24.698536585365854,763,0.10747051114023591,0.21265732252369904
FB_Interest_Puzzle,7,75,13.196,0.0,21.9564,763,0.0982961992136304,0.17594666666666667
FB_Interest_Puzzle,8,70,11.728,0.0,20.372571428571426,763,0.09174311926605505,0.16754285714285713
FB_Interest_Puzzle,9,54,9.291,0.0,21.124444444444446,763,0.07077326343381389,0.17205555555555557
